Date,CDCS,ADCS,CDWS,GL,NDCS,NRBCON,SL,USKCSPT,ZSCS,CCSP,EURUSD,USDCLP,USDCNY,USDPEN,USInflation,ChinaInflation
2017-07-17,5954.05,1895.9,308065.0,1243.1619999999998,9560.6,1.5844,16.2696,154.422,2758.6,47558.0,1.1568,654.212,6.758399999999999,3.2378,1.7,1.4
2017-07-24,6216.7,1904.35,303335.0,1258.46,9983.7,1.6181999999999999,16.5654,155.906,2796.95,49028.0,1.16914,649.544,6.746080000000001,3.2382,1.7,1.4
2017-07-31,6329.05,1893.15,298250.0,1266.0,10251.7,1.658,16.587400000000002,160.625,2785.1,50188.0,1.1827800000000002,650.4799999999999,6.7207799999999995,3.2350000000000008,1.7,1.4
2017-08-07,6407.85,2010.35,290260.0,1274.034,10644.6,1.6174,16.7468,163.098,2898.65,50360.0,1.1780000000000002,648.3720000000001,6.68086,3.2397599999999995,1.9,1.8
2017-08-14,6423.3,2067.25,278090.0,1281.316,10602.2,1.5864,16.932399999999998,155.758,3024.9,50354.0,1.17534,646.686,6.6778,3.2359999999999998,1.9,1.8
2017-08-21,6589.5,2089.95,250560.0,1288.568,11469.7,1.625,16.9974,149.01999999999998,3097.2,51438.0,1.18222,638.8039999999999,6.65762,3.232,1.9,1.8
2017-08-28,6769.0,2092.125,227006.25,1314.4900000000002,11719.9375,1.8536000000000001,17.485400000000002,148.614,3129.1875,52592.0,1.1923,626.814,6.587619999999999,3.233199999999999,1.9,1.8
2017-09-04,6835.55,2080.8,215420.0,1340.3259999999998,11985.15,1.6702499999999998,17.9066,147.3375,3117.75,53060.0,1.1956799999999999,619.5179999999999,6.508660000000001,3.229,2.2,1.6
2017-09-11,6556.9,2079.7,250820.0,1325.9640000000002,11400.1,1.6458,17.7414,152.86999999999998,3042.15,51014.0,1.19326,623.452,6.540900000000001,3.2327999999999997,2.2,1.6
2017-09-18,6460.15,2117.7,307540.0,1301.28,10963.2,1.6582000000000001,17.1012,155.42,3119.25,50476.0,1.1946400000000001,624.08,6.57962,3.2408,2.2,1.6
2017-09-25,6410.6,2103.85,301605.0,1290.604,10363.3,1.6628,16.826800000000002,150.272,3174.65,50758.0,1.17954,635.2479999999999,6.6425399999999994,3.2619999999999996,2.2,1.6
2017-10-02,6532.2,2124.05,297120.0,1272.156,10464.4,1.5744,16.615199999999998,145.21,3320.4,51886.0,1.1732799999999999,632.6220000000001,6.6532,3.2582,2.0,1.9
2017-10-09,6759.55,2124.8,287500.0,1292.016,11183.9,1.593,17.1512,146.922,3316.6,53014.0,1.1812,627.0200000000001,6.5892,3.2542,2.0,1.9
2017-10-16,6984.5,2119.2,289490.0,1285.9279999999999,11688.0,1.6426000000000003,17.069000000000003,143.028,3167.75,54944.0,1.1796400000000002,623.504,6.614,3.2337999999999996,2.0,1.9
2017-10-23,6946.05,2153.55,278520.0,1274.882,11763.7,1.7298000000000002,16.888600000000004,142.522,3240.9,55334.0,1.1717600000000001,632.674,6.639,3.2328,2.0,1.9
2017-10-30,6863.4,2154.67,273235.0,1273.212,12379.0,1.7695999999999998,16.9042,143.894,3293.1,54186.0,1.16356,634.542,6.62418,3.2438000000000002,2.0,1.9
2017-11-06,6817.4,2102.85,263880.0,1279.76,12484.4,1.8196,17.014400000000002,144.478,3239.65,53982.0,1.1618400000000002,631.728,6.634259999999999,3.2366,2.2,1.7
2017-11-13,6752.65,2081.52,254355.0,1281.8817999999999,11719.4,1.7503999999999997,17.0774,144.656,3203.7,53226.0,1.17622,629.626,6.628960000000001,3.2388000000000003,2.2,1.7
2017-11-20,6903.0,2087.3,226945.0,1285.47,11749.5,1.76825,17.0204,141.965,3239.3,53540.0,1.18138,634.388,6.608700000000001,3.2322,2.2,1.7
2017-11-27,6793.2,2070.8,192930.0,1285.1580000000001,11308.5,1.7524000000000002,16.6438,145.3,3202.7,53264.0,1.1876,643.278,6.6064799999999995,3.2283999999999997,2.2,1.7
2017-12-04,6579.6,2014.7,191555.0,1260.0765999999999,10949.5,1.6976,15.978800000000001,144.712,3121.65,52184.0,1.18056,652.7160000000001,6.61716,3.2296,2.1,1.8
2017-12-11,6713.75,2013.5,193285.0,1249.6002,11169.2,1.6796,15.877199999999998,138.656,3165.5,52126.0,1.1772,645.818,6.61374,3.2478000000000002,2.1,1.8
2017-12-18,6981.15,2111.45,200570.0,1265.882,11907.0,1.723,16.1704,140.962,3218.05,53596.0,1.18448,620.8716666666667,6.590679999999999,3.26044,2.1,1.8
2017-12-25,7221.0,2257.4166666666665,202225.0,1288.384,12349.666666666666,1.79275,16.6558,143.1,3310.1666666666665,54754.0,1.19122,615.9425,6.53498,3.2336,2.1,1.8
2018-01-01,7121.5,2221.9375,201218.75,1314.776,12503.125,1.7882500000000001,17.1084,147.14249999999998,3370.875,54697.5,1.20342,605.6875,6.495279999999999,3.2164,2.1,1.5
2018-01-08,7085.85,2165.6,203410.0,1321.7459999999999,12653.8,1.8296,17.029400000000003,144.19,3392.25,54506.0,1.20168,605.926,6.4968,3.2125999999999997,2.1,1.5
2018-01-15,7048.5,2210.25,205860.0,1332.436,12547.95,1.861,17.0768,141.4625,3433.55,53906.0,1.22314,605.682,6.4247,3.20676,2.1,1.5
2018-01-22,7032.35,2241.25,269050.0,1346.154,13270.8,1.9116,17.2372,142.504,3471.75,53272.0,1.23572,603.4739999999999,6.3613599999999995,3.2088,2.1,1.5
2018-01-29,7042.1,2215.0,306035.0,1340.7419999999997,13603.5,1.9012,17.061600000000002,144.00799999999998,3579.7,53004.0,1.2432199999999998,602.42,6.30626,3.2094,2.1,1.5
2018-02-05,6902.55,2168.15,309825.0,1323.234,13244.2,1.7765999999999997,16.469600000000003,142.91199999999998,3482.15,52236.0,1.23006,601.45,6.28994,3.24756,2.2,2.9
2018-02-12,7037.5,2161.65,333360.0,1340.49,13700.3,1.7128,16.669200000000004,143.01749999999998,3537.0,51756.666666666664,1.24,595.066,6.33874,3.2555,2.2,2.9
2018-02-19,7078.2,2212.35,336085.0,1331.962,13681.8,1.7705,16.526600000000002,138.8225,3567.75,52680.0,1.23296,593.116,6.342180000000001,3.2439999999999998,2.2,2.9
2018-02-26,6941.6,2156.35,329140.0,1321.7500000000002,13647.1,1.8370000000000002,16.4594,141.036,3467.95,52462.0,1.22652,593.624,6.33104,3.2529600000000003,2.2,2.9
2018-03-05,6897.4,2104.05,316840.0,1324.7918,13513.2,1.9100000000000001,16.5152,140.114,3272.6,51700.0,1.2352599999999998,601.806,6.329560000000001,3.2494,2.4,2.1
2018-03-12,6899.15,2069.3,320640.0,1320.78,13675.0,1.9150000000000003,16.4538,139.68200000000002,3249.5,51562.0,1.23366,604.28,6.32158,3.2558,2.4,2.1
2018-03-19,6714.95,2051.45,320180.0,1327.0040000000001,13260.2,1.9894000000000003,16.3816,138.64600000000002,3226.05,50624.0,1.23148,607.994,6.32434,3.2436,2.4,2.1
2018-03-26,6618.8125,2009.75,376993.75,1334.656,13046.375,2.0135,16.424799999999998,138.35750000000002,3284.875,49362.0,1.2357399999999998,604.3900000000001,6.281339999999999,3.2230000000000003,2.4,2.1
2018-04-02,6740.8125,1984.375,376175.0,1333.242,13252.625,1.9707999999999999,16.3922,138.78,3256.75,50470.0,1.2275,603.732,6.29696,3.2216,2.5,1.8
2018-04-09,6838.9,2257.85,365630.0,1341.73,13686.0,2.0425999999999997,16.541199999999996,139.966,3172.5,50818.0,1.23394,598.87,6.28218,3.2260666666666666,2.5,1.8
2018-04-16,6915.4,2467.4,355565.0,1344.5639999999999,14700.2,2.0644,16.9736,137.362,3189.0,51174.0,1.23526,595.5840000000001,6.28058,3.2146500000000002,2.5,1.8
2018-04-23,6905.1,2254.7,345360.0,1323.558,14045.5,2.1095999999999995,16.5572,139.392,3160.2,51752.0,1.2166000000000001,602.704,6.32176,3.2300000000000004,2.5,1.8
2018-04-30,6768.7,2296.4,322435.0,1310.1740000000002,13764.85,2.0998000000000006,16.335600000000003,143.498,3046.9,50840.0,1.1994399999999998,616.836,6.34764,3.2589166666666673,2.5,1.8
2018-05-07,6818.625,2341.25,290450.0,1316.17,13875.875,2.158,16.5298,140.41000000000003,3061.1875,50994.0,1.1898399999999998,627.926,6.35424,3.2712000000000003,2.8,1.8
2018-05-14,6820.6,2310.4,294765.0,1295.574,14481.1,2.2262,16.3768,137.58200000000002,3066.95,50996.0,1.1827999999999999,631.55,6.36504,3.2677333333333336,2.8,1.8
2018-05-21,6871.8,2266.35,298930.0,1296.6420000000003,14697.7,2.2403999999999997,16.5026,139.7875,3051.5,51340.0,1.17292,626.8979999999999,6.3807599999999995,3.266166666666667,2.8,1.8
2018-05-28,6850.875,2282.1875,301900.0,1297.674,15112.0,2.15775,16.4154,141.4125,3103.25,51242.0,1.1636799999999998,628.516,6.412060000000001,3.268166666666667,2.8,1.8
2018-06-04,7186.85,2313.85,309735.0,1295.904,15498.35,2.1056,16.5888,141.246,3201.2,52704.0,1.1754,630.634,6.397879999999999,3.2582,2.9,1.9
2018-06-11,7181.6,2271.15,295385.0,1295.29,15244.9,2.0867999999999998,16.8856,138.10750000000002,3211.6,53422.0,1.1700199999999998,635.068,6.40652,3.2676000000000003,2.9,1.9
2018-06-18,6829.4,2183.85,302290.0,1271.356,14887.2,2.04,16.3358,137.132,3025.0,51812.5,1.1608,638.998,6.476319999999999,3.2714399999999997,2.9,1.9
2018-06-25,6682.2,2167.15,300035.0,1255.352,14737.2,2.1146000000000003,16.134800000000002,138.095,2913.85,51346.0,1.16304,645.6800000000001,6.59254,3.2678,2.9,1.9
2018-07-02,6404.45,2108.8,282620.0,1252.616,14165.2,2.11525,15.978,133.25666666666666,2795.2,50340.0,1.1675999999999997,654.146,6.6411,3.2817999999999996,2.9,2.1
2018-07-09,6252.15,2103.45,265625.0,1248.694,13988.0,2.1098,15.916400000000001,135.376,2628.5,48930.0,1.17026,650.058,6.655800000000001,3.2688,2.9,2.1
2018-07-16,6113.3,2069.3,257215.0,1230.042,13433.9,2.037,15.515,131.82600000000002,2575.3,48664.0,1.16746,656.0799999999999,6.72808,3.2675,2.9,2.1
2018-07-23,6232.85,2053.15,253400.0,1225.296,13564.8,2.1268000000000002,15.437599999999998,134.345,2629.3,49570.0,1.16782,650.522,6.790960000000001,3.2681166666666663,2.9,2.1
2018-07-30,6187.7,2035.65,252945.0,1216.5400000000002,13578.25,2.0936,15.3918,133.662,2640.85,49614.0,1.16406,641.434,6.820600000000001,3.264966666666666,2.9,2.1
2018-08-06,6149.8,2052.3,250650.0,1210.886,13773.0,2.0456,15.3472,134.282,2619.85,49510.0,1.1540199999999998,647.172,6.83616,3.2652,2.7,2.3
2018-08-13,5936.35,2026.6,256630.0,1184.56,13231.3,2.0027999999999997,14.757200000000001,131.016,2393.1,48824.0,1.13812,665.676,6.89238,3.3014500000000004,2.7,2.3
2018-08-20,6003.6,2045.3,263475.0,1194.3619999999999,13385.7,2.0476,14.6908,126.57666666666665,2458.75,48562.0,1.15638,664.75,6.843520000000001,3.2932333333333332,2.7,2.3
2018-08-27,6059.625,2117.4375,266850.0,1204.0140000000001,13228.5,2.1126,14.653,128.1025,2498.625,48792.0,1.16692,669.844,6.82188,3.291,2.7,2.3
2018-09-03,5882.85,2032.95,257600.0,1196.9940000000001,12412.4,1.97,14.212399999999999,127.38999999999999,2438.5,48081.0,1.1600599999999999,687.364,6.83314,3.3130833333333336,2.3,2.5
2018-09-10,5936.15,2024.4,231420.0,1198.98,12422.0,1.9942000000000004,14.1364,127.106,2340.0,48228.0,1.16276,690.062,6.85692,3.3180499999999995,2.3,2.5
2018-09-17,6107.0,2013.2,217055.0,1201.8719999999998,12519.6,2.007,14.225800000000001,123.995,2397.15,49424.0,1.17102,676.1899999999999,6.852500000000001,3.29724,2.3,2.5
2018-09-24,6277.05,2035.3,210095.0,1193.5399999999997,12687.4,2.0729999999999995,14.357999999999999,124.896,2563.05,50490.0,1.16984,663.8340000000001,6.87154,3.2967999999999997,2.3,2.5
2018-10-01,6252.85,2133.3,193130.0,1198.378,12489.1,2.1158,14.585399999999998,130.5975,2682.5,50505.0,1.15274,666.7760000000001,6.86862,3.3131399999999998,2.5,2.5
2018-10-08,6260.55,2039.75,174005.0,1202.52,12642.6,2.0132,14.4218,137.0,2663.95,50520.0,1.15318,681.984,6.91652,3.3242333333333334,2.5,2.5
2018-10-15,6221.35,2014.3,159805.0,1224.86,12427.8,1.9289999999999998,14.6084,144.958,2665.2,50406.0,1.15244,674.72,6.923579999999999,3.3293,2.5,2.5
2018-10-22,6217.05,1981.85,150695.0,1230.276,12157.1,1.8387999999999998,14.643,145.8,2708.8,50132.0,1.1421199999999998,685.6700000000001,6.942840000000001,3.33318,2.5,2.5
2018-10-29,6142.6,1950.85,147410.0,1226.666,11676.1,1.7648,14.516600000000002,142.435,2606.2,49364.0,1.13636,691.0719999999999,6.94186,3.356616666666667,2.5,2.5
2018-11-05,6162.5,1957.65,174185.0,1223.5107999999998,11645.1,1.6596,14.4464,144.11399999999998,2555.6,49670.0,1.1390600000000002,679.284,6.928960000000001,3.3625999999999996,2.2,2.2
2018-11-12,6138.25,1921.15,166440.0,1209.4232,11256.4,1.575,14.1464,138.418,2601.8,49166.0,1.1311399999999998,680.794,6.94812,3.3729999999999998,2.2,2.2
2018-11-19,6258.05,1932.75,144605.0,1224.1432,10967.55,1.4942,14.3798,138.92749999999998,2658.0,49732.0,1.1387399999999999,669.832,6.93738,3.3735666666666666,2.2,2.2
2018-11-26,6218.95,1935.95,136940.0,1220.8172,10869.9,1.4316,14.214400000000001,135.82,2566.4,49520.0,1.13366,673.5600000000001,6.94786,3.3729999999999998,2.2,2.2
2018-12-03,6185.7,1960.55,128395.0,1238.2430000000002,11008.4,1.4478,14.474599999999999,131.47,2706.9,49770.0,1.13584,672.3039999999999,6.864279999999999,3.3706000000000005,1.9,1.9
2018-12-10,6138.0,1920.05,120980.0,1242.4270000000001,10788.6,1.4382,14.614,128.4575,2632.0,49344.0,1.134,680.9399999999999,6.89326,3.3504999999999994,1.9,1.9
2018-12-17,5995.15,1922.1,126020.0,1250.5787999999998,10831.2,1.3574000000000002,14.633800000000003,125.894,2583.3,48678.0,1.1379,690.53,6.893780000000001,3.344,1.9,1.9
2018-12-24,5962.583333333333,1870.3333333333333,130025.0,1272.3768,10707.0,1.30225,15.01,127.08999999999999,2526.6666666666665,48254.0,1.14038,692.414,6.881539999999999,3.3594,1.9,1.9
2018-12-31,5844.75,1844.5,132287.5,1285.5128,10808.5,1.337,15.5592,127.34333333333332,2488.125,47463.333333333336,1.14116,691.3399999999999,6.869459999999999,3.35912,1.9,1.9
2019-01-07,5911.05,1839.65,132935.0,1288.1668000000002,11197.1,1.3922,15.613400000000002,129.04,2518.6,47486.0,1.14842,677.39,6.81206,3.3381999999999996,1.6,1.7
2019-01-14,5937.1,1833.35,134480.0,1289.4036,11579.2,1.4148,15.509,128.7325,2517.85,47398.0,1.14048,671.652,6.76572,3.3242,1.6,1.7
2019-01-21,5941.3,1879.6,145515.0,1286.248,11698.9,1.39125,15.385199999999998,130.19,2628.8,47456.0,1.1362800000000002,671.656,6.783420000000001,3.33314,1.6,1.7
2019-01-28,6079.75,1872.55,148465.0,1314.555,12218.8,1.3732,15.884800000000002,128.57333333333335,2712.45,47682.0,1.14474,662.012,6.724680000000001,3.3411,1.6,1.7
2019-02-04,6209.35,1880.8,149570.0,1311.4630000000002,12885.85,1.4378,15.760200000000003,131.66,2735.9,47890.0,1.13722,654.712,6.7426,3.3188000000000004,1.5,1.5
2019-02-11,6136.25,1833.4,146680.0,1311.5359999999998,12299.65,1.4786000000000001,15.645199999999999,128.35399999999998,2615.5,48098.0,1.12892,662.08,6.77234,3.3312,1.5,1.5
2019-02-18,6403.7,1855.55,138120.0,1331.229,12694.4,1.5914,15.891199999999998,126.19666666666667,2701.3,49184.0,1.13304,654.778,6.733960000000001,3.3146,1.5,1.5
2019-02-25,6534.5,1889.7,130205.0,1316.363,12965.6,1.6248,15.648,125.43,2782.55,49950.0,1.13692,652.3599999999999,6.69088,3.2984,1.5,1.5
2019-03-04,6478.5,1845.5,119140.0,1288.5538000000001,13282.1,1.7823999999999998,15.0976,125.492,2767.05,50018.0,1.12752,662.952,6.710640000000001,3.3036000000000003,1.9,2.3
2019-03-11,6459.25,1859.45,133815.0,1300.1520000000003,12916.75,1.8414000000000001,15.318999999999999,125.52,2853.4,49788.0,1.1299,668.836,6.71364,3.2953999999999994,1.9,2.3
2019-03-18,6431.6,1896.9,179215.0,1308.872,12981.8,1.9078,15.401999999999997,124.99600000000001,2855.8,50146.0,1.1356,667.944,6.7050399999999994,3.2917,1.9,2.3
2019-03-25,6371.4,1877.9,171055.0,1305.702,12906.8,1.9131999999999998,15.259400000000003,124.55250000000001,2931.95,49444.0,1.12552,680.3960000000001,6.71948,3.3064,1.9,2.3
2019-04-01,6436.9,1869.25,180105.0,1290.6399999999999,13078.2,1.9375999999999998,15.108800000000002,125.95666666666666,2972.9,49340.0,1.12158,667.582,6.71558,3.2972,2.0,2.5
2019-04-08,6447.7,1843.75,196040.0,1298.404,13036.95,2.0248,15.0994,124.91199999999999,2959.3,49346.0,1.1270799999999999,662.818,6.7132000000000005,3.2868000000000004,2.0,2.5
2019-04-15,6479.6875,1843.3125,190531.25,1277.684,12794.0,2.0395000000000003,14.9822,122.69,2917.125,49540.0,1.1270799999999999,661.49,6.703479999999999,3.2897999999999996,2.0,2.5
2019-04-22,6399.0625,1843.375,191281.25,1277.06,12309.875,2.1247999999999996,14.948599999999999,123.39500000000001,2860.75,49214.0,1.1183,670.6560000000001,6.72546,3.3160000000000003,2.0,2.5
2019-04-29,6289.95,1793.95,229510.0,1277.85,12155.2,2.0629999999999997,14.7994,123.79,2885.9,48925.0,1.1192,678.196,6.733639999999999,3.3036000000000003,2.0,2.5
2019-05-06,6123.875,1774.0,221681.25,1283.1,11879.625,1.9769999999999999,14.812000000000001,121.16799999999998,2754.25,48046.0,1.12054,683.502,6.792859999999999,3.3080000000000007,1.8,2.7
2019-05-13,6028.25,1810.65,195785.0,1291.42,12005.4,2.0126,14.6478,122.06799999999998,2743.25,47754.0,1.1193399999999998,693.364,6.88566,3.3186,1.8,2.7
2019-05-20,5939.15,1761.9,187595.0,1278.558,12052.1,1.9736,14.4832,123.08999999999999,2705.15,47414.0,1.11724,695.4959999999999,6.90546,3.3400999999999996,1.8,2.7
2019-05-27,5855.75,1768.6875,198756.25,1287.46,12056.25,1.89575,14.4786,130.75500000000002,2697.75,46968.0,1.1157,705.816,6.90488,3.353,1.8,2.7
2019-06-03,5804.25,1747.2,211770.0,1330.944,11673.2,1.721,14.848000000000003,136.885,2611.0,46347.5,1.1265800000000001,694.7800000000001,6.906499999999999,3.3430999999999997,1.6,2.7
2019-06-10,5833.8,1748.25,226890.0,1334.296,11736.4,1.725,14.784600000000001,131.986,2611.1,46570.0,1.1282200000000002,696.358,6.920959999999999,3.3315599999999996,1.6,2.7
2019-06-17,5911.6,1747.25,248715.0,1366.5302,11965.65,1.7579999999999998,15.1548,129.532,2585.7,46680.0,1.1259799999999998,690.482,6.8890199999999995,3.3241,1.6,2.7
2019-06-24,5979.25,1781.1,242375.0,1414.1788000000001,12400.5,1.9184,15.3214,135.79199999999997,2597.1,47100.0,1.13738,679.386,6.874160000000001,3.2927799999999996,1.6,2.7
2019-07-01,5902.85,1771.95,265565.0,1407.8548,12246.0,1.912,15.1964,142.04333333333332,2479.5,46722.0,1.1272,680.018,6.873399999999999,3.2872399999999997,1.8,2.8
2019-07-08,5897.4,1807.95,293210.0,1406.0704,12946.6,1.9600000000000002,15.1316,138.67400000000004,2402.85,46261.0,1.1239,684.162,6.8776399999999995,3.28534,1.8,2.8
2019-07-15,5993.95,1828.9,294565.0,1423.8426000000002,14303.0,1.8752,15.891,138.88600000000002,2457.3,47072.0,1.12382,682.43,6.877100000000001,3.2821,1.8,2.8
2019-07-22,5969.85,1790.2,294740.0,1420.2448,14198.0,1.8596,16.427599999999998,135.456,2435.1,47250.0,1.11542,692.232,6.8761399999999995,3.2897999999999996,1.8,2.8
2019-07-29,5881.2,1765.95,290070.0,1431.154,14424.6,1.8387999999999998,16.3606,132.494,2426.8,46900.0,1.1111799999999998,703.376,6.89934,3.3081400000000003,1.8,2.8
2019-08-05,5700.85,1733.95,276690.0,1488.0396,15196.2,1.669,16.7712,130.494,2276.1,46334.0,1.12004,713.6659999999999,7.03964,3.3822,1.7,2.8
2019-08-12,5741.2,1749.2,290285.0,1513.1640000000002,16017.8,1.674,17.12,105.99000000000001,2267.2,46566.0,1.11448,709.118,7.038659999999998,3.3855000000000004,1.7,2.8
2019-08-19,5681.7,1749.9,329895.0,1506.3686,15822.3,1.67,17.1172,127.50999999999999,2251.1,46506.0,1.1096799999999998,713.4899999999999,7.069459999999999,3.3781,1.7,2.8
2019-08-26,5662.75,1727.85,334970.0,1531.3726,16447.4,1.6494,18.1546,129.164,2255.25,46528.0,1.1063800000000001,721.2779999999999,7.15458,3.3911000000000002,1.7,2.8
2019-09-02,5707.3,1742.7,324280.0,1530.7888,17882.8,1.531,18.808,127.42500000000001,2296.95,46868.0,1.1005800000000001,719.678,7.1509,3.3778999999999995,1.7,3.0
2019-09-09,5815.55,1782.75,304480.0,1493.8547999999998,18028.8,1.5704,17.9078,132.142,2348.2,47442.5,1.1047600000000002,711.4080000000001,7.100760000000001,3.3343000000000003,1.7,3.0
2019-09-16,5788.95,1765.45,295000.0,1501.9945999999998,17394.8,1.6928,17.860200000000003,132.67800000000003,2334.15,47586.0,1.1032,714.528,7.085800000000001,3.3455,1.7,3.0
2019-09-23,5738.0,1733.55,275725.0,1511.8812,17408.7,1.655,18.091,133.288,2327.55,47238.0,1.09616,724.598,7.1227399999999985,3.3611000000000004,1.7,3.0
2019-09-30,5645.95,1704.4,271190.0,1492.1812000000002,17594.8,1.5708000000000002,17.3716,135.05,2357.7,47320.0,1.0946000000000002,722.3779999999999,7.147620000000001,3.37828,1.7,3.0
2019-10-07,5698.07,1737.2,284000.0,1497.3132,17704.5,1.5998,17.5782,130.608,2367.3,46982.5,1.09886,719.04,7.12466,3.3701,1.8,3.8
2019-10-14,5744.6,1721.6,274280.0,1489.2318,16599.2,1.6196000000000002,17.5022,128.452,2465.55,46950.0,1.1077400000000002,713.106,7.07954,3.3548999999999998,1.8,3.8
2019-10-21,5844.95,1718.15,266870.0,1494.3964,16551.7,1.6408,17.6854,131.8,2518.55,47260.0,1.1117000000000001,724.962,7.069,3.343,1.8,3.8
2019-10-28,5854.45,1756.5,259030.0,1500.4984,16766.0,1.6622,17.9414,135.6,2570.4,47326.0,1.11346,734.026,7.052160000000001,3.3392000000000004,1.8,3.8
2019-11-04,5906.7,1819.2,243180.0,1482.0792,16273.9,1.6469999999999998,17.4102,142.858,2544.4,47272.0,1.10662,743.252,7.0013000000000005,3.3415,2.1,4.5
2019-11-11,5825.35,1764.3,226895.0,1462.8875999999998,15347.4,1.6224,16.892400000000002,144.226,2472.2,47121.0,1.10226,781.68,7.01276,3.3752000000000004,2.1,4.5
2019-11-18,5834.95,1744.65,220575.0,1468.2256000000002,14561.5,1.6518000000000002,17.067199999999996,144.504,2343.25,47094.0,1.1059999999999999,789.2339999999999,7.0304400000000005,3.3779000000000003,2.1,4.5
2019-11-25,5879.4,1767.8,212465.0,1458.016,14179.0,1.6640000000000001,16.9568,151.2075,2310.95,47324.0,1.1010199999999999,807.5200000000001,7.03198,3.3882799999999995,2.1,4.5
2019-12-02,5866.05,1775.6,201990.0,1469.9455999999998,13342.8,1.6016000000000001,16.8712,155.39799999999997,2243.0,47318.0,1.10794,789.9739999999999,7.04516,3.3823,2.3,4.5
2019-12-09,6096.0,1756.17,181070.0,1469.0788,13711.2,1.645,16.7896,163.654,2239.75,48676.0,1.1105800000000001,770.568,7.015119999999999,3.3796,2.3,4.5
2019-12-16,6169.65,1764.3,160495.0,1476.7688,14088.8,1.6892,17.0362,164.352,2312.2,48988.0,1.11198,755.504,7.000739999999999,3.3342,2.3,4.5
2019-12-23,6181.5,1789.25,149150.0,1501.7375000000002,14239.375,1.73325,17.705,162.14,2290.8125,49188.0,1.1107,748.932,6.999039999999999,3.31466,2.3,4.5
2019-12-30,6153.125,1787.0625,145506.25,1528.2712500000002,14015.875,1.71975,17.9186,152.5975,2308.8125,49137.5,1.1189,753.3,6.96704,3.309,2.3,4.5
2020-01-06,6143.82,1781.85,138150.0,1561.9774000000002,13939.6,1.6876000000000002,18.112000000000002,154.136,2377.9,48790.0,1.11352,767.994,6.94212,3.3207,2.5,5.4
2020-01-13,6257.2,1784.25,127635.0,1551.8791999999999,13912.9,1.6488,17.9254,148.786,2412.5,48966.0,1.1126999999999998,773.396,6.88026,3.3225000000000002,2.5,5.4
2020-01-20,6058.25,1794.15,172590.0,1562.3011999999999,13446.1,1.5729999999999997,17.900799999999997,145.255,2412.5,48455.0,1.10684,773.1600000000001,6.9093,3.3159,2.5,5.4
2020-01-27,5624.55,1727.85,183930.0,1577.8574,12556.3,1.5002,17.7698,140.748,2227.35,46930.5,1.1034000000000002,792.0540000000001,6.9363,3.3515,2.5,5.4
2020-02-03,5634.4,1683.8,176205.0,1564.4240000000002,12826.4,1.4849999999999999,17.669199999999996,139.83599999999998,2178.35,45406.0,1.10048,783.57,6.992,3.3695999999999997,2.3,5.2
2020-02-10,5730.2,1702.73,167150.0,1573.0013999999999,12995.2,1.5558,17.6456,141.868,2141.0,45492.0,1.0872600000000001,792.0039999999999,6.9756599999999995,3.3832,2.3,5.2
2020-02-17,5748.55,1689.7,164515.0,1611.1982000000003,12703.5,1.64975,18.2292,149.4475,2119.1,46002.0,1.0810799999999998,798.996,7.004099999999999,3.3815800000000005,2.3,5.2
2020-02-24,5637.85,1676.15,196260.0,1633.0013999999999,12337.1,1.4806,17.780199999999997,151.71800000000002,2014.5,45338.0,1.09274,812.22,7.01122,3.4212800000000003,2.3,5.2
2020-03-02,5647.05,1698.5,207660.0,1642.2402000000002,12675.0,1.5075999999999998,17.177599999999998,158.07800000000003,1976.7,45010.0,1.1192199999999999,818.8299999999999,6.941399999999999,3.44026,1.5,4.3
2020-03-09,5494.1,1661.8200000000002,189085.0,1613.7078,12331.4,1.0402,16.234399999999997,154.78,1959.45,43594.0,1.12546,840.594,6.978280000000001,3.5132200000000005,1.5,4.3
2020-03-16,4951.9,1616.55,218420.0,1499.5256,11446.2,0.6658,12.4328,151.914,1858.2,40596.0,1.0889000000000002,859.1199999999999,7.04872,3.54876,1.5,4.3
2020-03-23,4770.68,1513.0,225360.0,1609.1167999999998,11131.1,0.5042,14.162,168.20499999999998,1830.0,38284.0,1.0911199999999999,842.46,7.08516,3.4654800000000003,1.5,4.3
2020-03-30,4837.6,1472.1600000000003,220955.0,1603.0304,11270.638,0.6122,14.159600000000001,163.67000000000002,1873.25,39392.0,1.0934599999999999,858.2280000000001,7.090480000000001,3.4446399999999997,1.5,4.3
2020-04-06,4970.59,1436.6599999999999,242875.0,1665.4959999999999,11453.45,0.67625,15.139600000000002,164.185,1898.72,40965.0,1.08792,846.1299999999999,7.05438,3.37136,0.3,3.3
2020-04-13,5132.0625,1469.8600000000001,261812.5,1711.182,11795.1875,0.7118,15.455400000000001,167.30200000000002,1925.8125,42036.0,1.0905200000000002,850.9460000000001,7.0622,3.40052,0.3,3.3
2020-04-20,5104.647999999999,1469.03,263805.0,1710.271,12160.75,0.6242,15.122800000000002,161.422,1891.3,42024.0,1.0828000000000002,857.292,7.079040000000001,3.3843400000000003,0.3,3.3
2020-04-27,5168.05,1461.972,255180.0,1702.3259999999998,12132.05,0.7011999999999999,15.086400000000001,154.2225,1919.396,42880.0,1.0891600000000001,840.0899999999999,7.07114,3.37804,0.3,3.3
