Date,Opening price,The maximum,The minimum,Closing price,Volume
20080213,906.1,910.95,896.55,906.6,0.0
20080214,906.2,913.95,902.05,908.6,0.0
20080215,907.9,915.7,897.85,902.5,0.0
20080216,,,,,
20080217,,,,,
20080218,902.5,907.75,900.55,905.3,0.0
20080219,904.8,931.0,905.35,927.75,0.0
20080220,927.55,945.7,913.6,943.4,0.0
20080221,944.3,954.6,938.1,944.65,0.0
20080222,945.55,949.95,935.7,944.2,0.0
20080223,,,,,
20080224,,,,,
20080225,944.2,952.15,933.1,939.9,0.0
20080226,939.5,950.45,926.75,947.9,0.0
20080227,948.2,965.1,948.35,957.45,0.0
20080228,958.05,972.55,953.5,968.9,0.0
20080229,970.9,976.1,964.7,973.7,0.0
20080301,,,,,
20080302,,,,,
20080303,974.0,989.55,973.1,983.5,0.0
20080304,983.55,988.15,956.5,963.6,0.0
20080305,963.7,993.05,959.45,988.1,0.0
20080306,989.2,992.4,965.3,978.3,0.0
20080307,978.9,988.65,969.95,972.8,0.0
20080308,,,,,
20080309,,,,,
20080310,972.5,981.0,961.25,973.1,0.0
20080311,973.25,985.95,965.2,973.0,0.0
20080312,973.0,983.3,968.5,982.5,0.0
20080313,983.3,999.9,981.6,994.9,0.0
20080314,995.35,1007.3,990.8,1001.0,0.0
20080315,,,,,
20080316,,,,,
20080317,1002.55,1032.35,994.35,1002.3,0.0
20080318,1002.5,1012.45,976.7,981.5,0.0
20080319,982.55,997.4,937.77,943.5,0.0
20080320,942.65,943.65,905.05,909.6,0.0
20080321,909.3,919.9,910.2,919.1,0.0
20080322,,,,,
20080323,,,,,
20080324,919.1,927.3,906.87,913.05,0.0
20080325,914.95,938.9,912.02,938.3,0.0
20080326,938.3,954.65,934.8,953.5,0.0
20080327,954.3,954.85,940.65,947.4,0.0
20080328,947.37,951.2,923.4,930.0,0.0
20080329,,,,,
20080330,,,,,
20080331,930.0,940.85,912.6,915.3,0.0
20080401,915.37,920.85,872.5,883.1,0.0
20080402,883.32,906.07,881.62,903.5,0.0
20080403,902.82,908.77,888.2,902.9,0.0
20080404,903.37,914.57,899.85,912.9,0.0
20080405,,,,,
20080406,,,,,
20080407,912.9,929.4,911.17,920.0,0.0
20080408,919.92,925.6,908.3,915.0,0.0
20080409,915.0,935.6,903.37,933.8,0.0
20080410,933.8,939.8,921.8,928.4,0.0
20080411,928.82,932.4,918.05,924.9,0.0
20080412,,,,,
20080413,,,,,
20080414,924.9,931.82,914.6,924.1,0.0
20080415,924.37,936.4,923.52,928.0,0.0
20080416,927.87,949.4,924.87,944.7,0.0
20080417,944.7,952.95,937.6,938.9,0.0
20080418,938.9,946.65,904.9,916.0,0.0
20080419,,,,,
20080420,,,,,
