Date,Opening price,The maximum,The minimum,Closing price,Volume
20050427,60025.0,60025.0,60025.0,60025.0,0.0
20050428,59825.0,59825.0,59825.0,59825.0,0.0
20050429,59975.0,59975.0,59975.0,59975.0,0.0
20050430,,,,,
20050501,,,,,
20050502,59975.0,59975.0,59975.0,59975.0,0.0
20050503,61000.0,61000.0,61000.0,61000.0,0.0
20050504,60875.0,60875.0,60875.0,60875.0,0.0
20050505,60550.0,60550.0,60550.0,60550.0,0.0
20050506,60300.0,60300.0,60300.0,60300.0,0.0
20050507,,,,,
20050508,,,,,
20050509,59950.0,59950.0,59950.0,59950.0,0.0
20050510,60350.0,60350.0,60350.0,60350.0,0.0
20050511,60575.0,60575.0,60575.0,60575.0,0.0
20050512,56350.0,56350.0,56350.0,56350.0,0.0
20050513,55925.0,55925.0,55925.0,55925.0,0.0
20050514,,,,,
20050515,,,,,
20050516,55050.0,55050.0,55050.0,55050.0,0.0
20050517,54175.0,54175.0,54175.0,54175.0,0.0
20050518,53400.0,53400.0,53400.0,53400.0,0.0
20050519,52575.0,52575.0,52575.0,52575.0,0.0
20050520,51900.0,51900.0,51900.0,51900.0,0.0
20050521,,,,,
20050522,,,,,
20050523,50850.0,50850.0,50850.0,50850.0,0.0
20050524,50225.0,50225.0,50225.0,50225.0,0.0
20050525,49225.0,49225.0,49225.0,49225.0,0.0
20050526,46400.0,46400.0,46400.0,46400.0,0.0
20050527,44625.0,44625.0,44625.0,44625.0,0.0
20050528,,,,,
20050529,,,,,
20050530,,,,,
20050531,45225.0,45225.0,45225.0,45225.0,0.0
20050601,44325.0,44325.0,44325.0,44325.0,0.0
20050602,43225.0,43225.0,43225.0,43225.0,0.0
20050603,42275.0,42275.0,42275.0,42275.0,0.0
20050604,,,,,
20050605,,,,,
20050606,41575.0,41575.0,41575.0,41575.0,0.0
20050607,41200.0,41200.0,41200.0,41200.0,0.0
20050608,40700.0,40700.0,40700.0,40700.0,0.0
20050609,40625.0,40625.0,40625.0,40625.0,0.0
20050610,38625.0,38625.0,38625.0,38625.0,0.0
20050611,,,,,
20050612,,,,,
20050613,,,,,
20050614,38725.0,38725.0,38725.0,38725.0,0.0
20050615,39300.0,39300.0,39300.0,39300.0,0.0
20050616,,,,,
20050617,36150.0,36150.0,36150.0,36150.0,0.0
20050618,,,,,
20050619,,,,,
20050620,34500.0,34500.0,34500.0,34500.0,0.0
20050621,33900.0,33900.0,33900.0,33900.0,0.0
20050622,33050.0,33050.0,33050.0,33050.0,0.0
20050623,,,,,
20050624,32100.0,32100.0,32100.0,32100.0,0.0
20050625,,,,,
20050626,,,,,
20050627,31275.0,31275.0,31275.0,31275.0,0.0
20050628,30250.0,30250.0,30250.0,30250.0,0.0
20050629,30975.0,30975.0,30975.0,30975.0,0.0
20050630,,,,,
20050701,28875.0,28875.0,28875.0,28875.0,0.0
20050702,,,,,
20050703,,,,,
20050704,29625.0,29625.0,29625.0,29625.0,0.0
20050705,29450.0,29450.0,29450.0,29450.0,0.0
20050706,29425.0,29425.0,29425.0,29425.0,0.0
20050707,,,,,
20050708,29150.0,29150.0,29150.0,29150.0,0.0
20050709,,,,,
20050710,,,,,
20050711,28475.0,28475.0,28475.0,28475.0,0.0
20050712,28775.0,28775.0,28775.0,28775.0,0.0
20050713,27775.0,27775.0,27775.0,27775.0,0.0
20050714,,,,,
20050715,27675.0,27675.0,27675.0,27675.0,0.0
20050716,,,,,
20050717,,,,,
20050718,27000.0,27000.0,27000.0,27000.0,0.0
20050719,26975.0,26975.0,26975.0,26975.0,0.0
20050720,27450.0,27450.0,27450.0,27450.0,0.0
20050721,,,,,
20050722,25525.0,25525.0,25525.0,25525.0,0.0
20050723,,,,,
20050724,,,,,
20050725,25550.0,25550.0,25550.0,25550.0,0.0
20050726,26850.0,26850.0,26850.0,26850.0,0.0
20050727,,,,,
20050728,27550.0,27550.0,27550.0,27550.0,0.0
20050729,30900.0,30900.0,30900.0,30900.0,0.0
20050730,,,,,
20050731,,,,,
20050801,31525.0,31525.0,31525.0,31525.0,0.0
20050802,31550.0,31550.0,31550.0,31550.0,0.0
20050803,31450.0,31450.0,31450.0,31450.0,0.0
20050804,,,,,
20050805,37125.0,37125.0,37125.0,37125.0,0.0
20050806,,,,,
20050807,,,,,
20050808,40375.0,40375.0,40375.0,40375.0,0.0
20050809,43550.0,43550.0,43550.0,43550.0,0.0
20050810,44000.0,44000.0,44000.0,44000.0,0.0
20050811,,,,,
20050812,50925.0,50925.0,50925.0,50925.0,0.0
20050813,,,,,
20050814,,,,,
20050815,52550.0,52550.0,52550.0,52550.0,0.0
20050816,55075.0,55075.0,55075.0,55075.0,0.0
20050817,61075.0,61075.0,61075.0,61075.0,0.0
20050818,,,,,
20050819,61125.0,61125.0,61125.0,61125.0,0.0
20050820,,,,,
20050821,,,,,
20050822,61300.0,61300.0,61300.0,61300.0,0.0
20050823,62900.0,62900.0,62900.0,62900.0,0.0
20050824,65150.0,65150.0,65150.0,65150.0,0.0
20050825,,,,,
20050826,64925.0,64925.0,64925.0,64925.0,0.0
20050827,,,,,
20050828,,,,,
20050829,,,,,
20050830,64250.0,64250.0,64250.0,64250.0,0.0
20050831,65675.0,65675.0,65675.0,65675.0,0.0
20050901,,,,,
20050902,65525.0,65525.0,65525.0,65525.0,0.0
20050903,,,,,
20050904,,,,,
20050905,68275.0,68275.0,68275.0,68275.0,0.0
20050906,69450.0,69450.0,69450.0,69450.0,0.0
20050907,71150.0,71150.0,71150.0,71150.0,0.0
20050908,,,,,
20050909,71525.0,71525.0,71525.0,71525.0,0.0
20050910,,,,,
20050911,,,,,
20050912,70850.0,70850.0,70850.0,70850.0,0.0
20050913,,,,,
20050914,79450.0,79450.0,79450.0,79450.0,0.0
20050915,,,,,
20050916,81325.0,81325.0,81325.0,81325.0,0.0
20050917,,,,,
20050918,,,,,
20050919,81375.0,81375.0,81375.0,81375.0,0.0
20050920,81550.0,81550.0,81550.0,81550.0,0.0
20050921,83125.0,83125.0,83125.0,83125.0,0.0
20050922,,,,,
20050923,84300.0,84300.0,84300.0,84300.0,0.0
20050924,,,,,
20050925,,,,,
20050926,84100.0,84100.0,84100.0,84100.0,0.0
20050927,83925.0,83925.0,83925.0,83925.0,0.0
20050928,84050.0,84050.0,84050.0,84050.0,0.0
20050929,,,,,
20050930,83250.0,83250.0,83250.0,83250.0,0.0
20051001,,,,,
20051002,,,,,
20051003,79950.0,79950.0,79950.0,79950.0,0.0
20051004,76350.0,76350.0,76350.0,76350.0,0.0
20051005,74975.0,74975.0,74975.0,74975.0,0.0
20051006,,,,,
20051007,70475.0,70475.0,70475.0,70475.0,0.0
20051008,,,,,
20051009,,,,,
20051010,70225.0,70225.0,70225.0,70225.0,0.0
20051011,71100.0,71100.0,71100.0,71100.0,0.0
20051012,70750.0,70750.0,70750.0,70750.0,0.0
20051013,,,,,
20051014,67325.0,67325.0,67325.0,67325.0,0.0
20051015,,,,,
20051016,,,,,
20051017,65700.0,65700.0,65700.0,65700.0,0.0
20051018,64125.0,64125.0,64125.0,64125.0,0.0
20051019,63050.0,63050.0,63050.0,63050.0,0.0
20051020,,,,,
20051021,61475.0,61475.0,61475.0,61475.0,0.0
20051022,,,,,
20051023,,,,,
20051024,66500.0,66500.0,66500.0,66500.0,0.0
20051025,64800.0,64800.0,64800.0,64800.0,0.0
20051026,62825.0,62825.0,62825.0,62825.0,0.0
20051027,,,,,
20051028,62650.0,62650.0,62650.0,62650.0,0.0
20051029,,,,,
20051030,,,,,
20051031,62575.0,62575.0,62575.0,62575.0,0.0
20051101,65025.0,65025.0,65025.0,65025.0,0.0
20051102,64900.0,64900.0,64900.0,64900.0,0.0
20051103,,,,,
20051104,67275.0,67275.0,67275.0,67275.0,0.0
20051105,,,,,
20051106,,,,,
20051107,67675.0,67675.0,67675.0,67675.0,0.0
20051108,67025.0,67025.0,67025.0,67025.0,0.0
20051109,,,,,
20051110,66450.0,66450.0,66450.0,66450.0,0.0
20051111,65350.0,65350.0,65350.0,65350.0,0.0
20051112,,,,,
20051113,,,,,
20051114,65000.0,65000.0,65000.0,65000.0,0.0
20051115,64850.0,64850.0,64850.0,64850.0,0.0
20051116,63675.0,63675.0,63675.0,63675.0,0.0
20051117,,,,,
20051118,63800.0,63800.0,63800.0,63800.0,0.0
20051119,,,,,
20051120,,,,,
20051121,66325.0,66325.0,66325.0,66325.0,0.0
20051122,67050.0,67050.0,67050.0,67050.0,0.0
20051123,69500.0,69500.0,69500.0,69500.0,0.0
20051124,70525.0,70525.0,70525.0,70525.0,0.0
20051125,70350.0,70350.0,70350.0,70350.0,0.0
20051126,,,,,
20051127,,,,,
20051128,70725.0,70725.0,70725.0,70725.0,0.0
20051129,70925.0,70925.0,70925.0,70925.0,0.0
20051130,71175.0,71175.0,71175.0,71175.0,0.0
20051201,,,,,
20051202,73650.0,73650.0,73650.0,73650.0,0.0
20051203,,,,,
20051204,,,,,
20051205,75275.0,75275.0,75275.0,75275.0,0.0
20051206,75125.0,75125.0,75125.0,75125.0,0.0
20051207,74225.0,74225.0,74225.0,74225.0,0.0
20051208,,,,,
20051209,74625.0,74625.0,74625.0,74625.0,0.0
20051210,,,,,
20051211,,,,,
20051212,74200.0,74200.0,74200.0,74200.0,0.0
20051213,74300.0,74300.0,74300.0,74300.0,0.0
20051214,74125.0,74125.0,74125.0,74125.0,0.0
20051215,,,,,
20051216,75075.0,75075.0,75075.0,75075.0,0.0
20051217,,,,,
20051218,,,,,
20051219,75575.0,75575.0,75575.0,75575.0,0.0
20051220,77050.0,77050.0,77050.0,77050.0,0.0
20051221,80600.0,80600.0,80600.0,80600.0,0.0
20051222,,,,,
20051223,81625.0,81625.0,81625.0,81625.0,0.0
20051224,,,,,
20051225,,,,,
20051226,,,,,
20051227,,,,,
20051228,80600.0,80600.0,80600.0,80600.0,0.0
20051229,,,,,
20051230,89575.0,89575.0,89575.0,89575.0,0.0
20051231,,,,,
20060101,,,,,
20060102,,,,,
20060103,,,,,
20060104,96175.0,96175.0,96175.0,96175.0,0.0
20060105,,,,,
20060106,97675.0,97675.0,97675.0,97675.0,0.0
20060107,,,,,
20060108,,,,,
20060109,96400.0,96400.0,96400.0,96400.0,0.0
20060110,100475.0,100475.0,100475.0,100475.0,0.0
20060111,101950.0,101950.0,101950.0,101950.0,0.0
20060112,,,,,
20060113,102375.0,102375.0,102375.0,102375.0,0.0
20060114,,,,,
20060115,,,,,
20060116,101850.0,101850.0,101850.0,101850.0,0.0
20060117,102475.0,102475.0,102475.0,102475.0,0.0
20060118,104375.0,104375.0,104375.0,104375.0,0.0
20060119,,,,,
20060120,104950.0,104950.0,104950.0,104950.0,0.0
20060121,,,,,
20060122,,,,,
20060123,104675.0,104675.0,104675.0,104675.0,0.0
20060124,103075.0,103075.0,103075.0,103075.0,0.0
20060125,101500.0,101500.0,101500.0,101500.0,0.0
20060126,,,,,
20060127,99325.0,99325.0,99325.0,99325.0,0.0
20060128,,,,,
20060129,,,,,
20060130,,,,,
20060131,97600.0,97600.0,97600.0,97600.0,0.0
20060201,96000.0,96000.0,96000.0,96000.0,0.0
20060202,,,,,
20060203,95750.0,95750.0,95750.0,95750.0,0.0
20060204,,,,,
20060205,,,,,
20060206,99775.0,99775.0,99775.0,99775.0,0.0
20060207,100675.0,100675.0,100675.0,100675.0,0.0
20060208,100450.0,100450.0,100450.0,100450.0,0.0
20060209,,,,,
20060210,99175.0,99175.0,99175.0,99175.0,0.0
20060211,,,,,
20060212,,,,,
20060213,102225.0,102225.0,102225.0,102225.0,0.0
20060214,105450.0,105450.0,105450.0,105450.0,0.0
20060215,106375.0,106375.0,106375.0,106375.0,0.0
20060216,106575.0,106575.0,106575.0,106575.0,0.0
20060217,105825.0,105825.0,105825.0,105825.0,0.0
20060218,,,,,
20060219,,,,,
20060220,105800.0,105800.0,105800.0,105800.0,0.0
20060221,105425.0,105425.0,105425.0,105425.0,0.0
20060222,108550.0,108550.0,108550.0,108550.0,0.0
20060223,,,,,
20060224,109225.0,109225.0,109225.0,109225.0,0.0
20060225,,,,,
20060226,,,,,
20060227,108800.0,108800.0,108800.0,108800.0,0.0
20060228,108900.0,108900.0,108900.0,108900.0,0.0
20060301,115275.0,115275.0,115275.0,115275.0,0.0
20060302,,,,,
20060303,120975.0,120975.0,120975.0,120975.0,0.0
20060304,,,,,
20060305,,,,,
20060306,121175.0,121175.0,121175.0,121175.0,0.0
20060307,124050.0,124050.0,124050.0,124050.0,0.0
20060308,125725.0,125725.0,125725.0,125725.0,0.0
20060309,,,,,
20060310,132950.0,129600.0,129600.0,129600.0,0.0
20060311,,,,,
20060312,,,,,
20060313,132575.0,132950.0,132950.0,132950.0,0.0
20060314,133975.0,132575.0,132575.0,132575.0,0.0
20060315,134725.0,133975.0,133975.0,133975.0,0.0
20060316,133250.0,134725.0,134725.0,134725.0,0.0
20060317,131450.0,133250.0,133250.0,133250.0,0.0
20060318,,,,,
20060319,,,,,
20060320,131050.0,131450.0,131450.0,131450.0,0.0
20060321,130300.0,131050.0,131050.0,131050.0,0.0
20060322,129000.0,130300.0,130300.0,130300.0,0.0
20060323,126100.0,129000.0,129000.0,129000.0,0.0
20060324,124800.0,126100.0,126100.0,126100.0,0.0
20060325,,,,,
20060326,,,,,
20060327,123950.0,124800.0,124800.0,124800.0,0.0
20060328,120925.0,123950.0,123950.0,123950.0,0.0
20060329,121375.0,120925.0,120925.0,120925.0,0.0
20060330,121300.0,121375.0,121375.0,121375.0,0.0
20060331,121925.0,121300.0,121300.0,121300.0,0.0
20060401,,,,,
20060402,,,,,
20060403,120675.0,121925.0,121925.0,121925.0,0.0
20060404,116200.0,120675.0,120675.0,120675.0,0.0
20060405,113925.0,116200.0,116200.0,116200.0,0.0
20060406,113300.0,113925.0,113925.0,113925.0,0.0
20060407,112700.0,113300.0,113300.0,113300.0,0.0
20060408,,,,,
20060409,,,,,
20060410,111800.0,112700.0,112700.0,112700.0,0.0
20060411,112350.0,111800.0,111800.0,111800.0,0.0
20060412,111750.0,112350.0,112350.0,112350.0,0.0
20060413,111650.0,111750.0,111750.0,111750.0,0.0
20060414,,,,,
20060415,,,,,
20060416,,,,,
20060417,,,,,
20060418,111300.0,111650.0,111650.0,111650.0,0.0
20060419,119050.0,111300.0,111300.0,111300.0,0.0
20060420,118425.0,119050.0,119050.0,119050.0,0.0
20060421,118000.0,118425.0,118425.0,118425.0,0.0
20060422,,,,,
20060423,,,,,
20060424,117450.0,118000.0,118000.0,118000.0,0.0
20060425,117450.0,117450.0,117450.0,117450.0,0.0
20060426,117950.0,117450.0,117450.0,117450.0,0.0
20060427,117950.0,117950.0,117950.0,117950.0,0.0
20060428,117725.0,117950.0,117950.0,117950.0,0.0
20060429,,,,,
20060430,,,,,
20060501,,,,,
20060502,117550.0,117725.0,117725.0,117725.0,0.0
20060503,116150.0,117550.0,117550.0,117550.0,0.0
20060504,115975.0,116150.0,116150.0,116150.0,0.0
20060505,114250.0,115975.0,115975.0,115975.0,0.0
20060506,,,,,
20060507,,,,,
20060508,115675.0,114250.0,114250.0,114250.0,0.0
20060509,115650.0,115675.0,115675.0,115675.0,0.0
20060510,115925.0,115650.0,115650.0,115650.0,0.0
20060511,113650.0,115925.0,115925.0,115925.0,0.0
20060512,113950.0,113650.0,113650.0,113650.0,0.0
20060513,113950.0,113950.0,113950.0,113950.0,0.0
20060514,,,,,
20060515,114075.0,113950.0,113950.0,113950.0,0.0
20060516,109150.0,114075.0,114075.0,114075.0,0.0
20060517,107925.0,109150.0,109150.0,109150.0,0.0
20060518,108150.0,107925.0,107925.0,107925.0,0.0
20060519,106825.0,108150.0,108150.0,108150.0,0.0
20060520,,,,,
20060521,,,,,
20060522,107325.0,106825.0,106825.0,106825.0,0.0
20060523,107150.0,107325.0,107325.0,107325.0,0.0
20060524,106225.0,107150.0,107150.0,107150.0,0.0
20060525,105750.0,106225.0,106225.0,106225.0,0.0
20060526,105625.0,105750.0,105750.0,105750.0,0.0
20060527,,,,,
20060528,,,,,
20060529,,,,,
20060530,106025.0,105625.0,105625.0,105625.0,0.0
20060531,112175.0,106025.0,106025.0,106025.0,0.0
20060601,111100.0,112175.0,112175.0,112175.0,0.0
20060602,109800.0,111100.0,111100.0,111100.0,0.0
20060603,,,,,
20060604,,,,,
20060605,108275.0,109800.0,109800.0,109800.0,0.0
20060606,107525.0,108275.0,108275.0,108275.0,0.0
20060607,108000.0,107525.0,107525.0,107525.0,0.0
20060608,112400.0,108000.0,108000.0,108000.0,0.0
20060609,111125.0,112400.0,112400.0,112400.0,0.0
20060610,,,,,
20060611,,,,,
20060612,111950.0,111125.0,111125.0,111125.0,0.0
20060613,105500.0,111950.0,111950.0,111950.0,0.0
20060614,104550.0,105500.0,105500.0,105500.0,0.0
20060615,104550.0,104550.0,104550.0,104550.0,0.0
20060616,104700.0,104550.0,104550.0,104550.0,0.0
20060617,,,,,
20060618,,,,,
20060619,102200.0,104700.0,104700.0,104700.0,0.0
20060620,99025.0,102200.0,102200.0,102200.0,0.0
20060621,98575.0,99025.0,99025.0,99025.0,0.0
20060622,97325.0,98575.0,98575.0,98575.0,0.0
20060623,95000.0,97325.0,97325.0,97325.0,0.0
20060624,,,,,
20060625,,,,,
20060626,95050.0,95000.0,95000.0,95000.0,0.0
20060627,93050.0,95050.0,95050.0,95050.0,0.0
20060628,93000.0,93050.0,93050.0,93050.0,0.0
20060629,93925.0,93000.0,93000.0,93000.0,0.0
20060630,93575.0,93925.0,93925.0,93925.0,0.0
20060701,,,,,
20060702,,,,,
20060703,93500.0,93575.0,93575.0,93575.0,0.0
20060704,93400.0,93500.0,93500.0,93500.0,0.0
20060705,93150.0,93400.0,93400.0,93400.0,0.0
20060706,91575.0,93150.0,93150.0,93150.0,0.0
20060707,89600.0,91575.0,91575.0,91575.0,0.0
20060708,,,,,
20060709,,,,,
20060710,92225.0,89600.0,89600.0,89600.0,0.0
20060711,92575.0,92225.0,92225.0,92225.0,0.0
20060712,93075.0,92575.0,92575.0,92575.0,0.0
20060713,93575.0,93075.0,93075.0,93075.0,0.0
20060714,94100.0,93575.0,93575.0,93575.0,0.0
20060715,,,,,
20060716,,,,,
20060717,93850.0,94100.0,94100.0,94100.0,0.0
20060718,92275.0,93850.0,93850.0,93850.0,0.0
20060719,94925.0,92275.0,92275.0,92275.0,0.0
20060720,94525.0,94925.0,94925.0,94925.0,0.0
20060721,96325.0,94525.0,94525.0,94525.0,0.0
20060722,,,,,
20060723,,,,,
20060724,97300.0,96325.0,96325.0,96325.0,0.0
20060725,96300.0,97300.0,97300.0,97300.0,0.0
20060726,99225.0,96300.0,96300.0,96300.0,0.0
20060727,98525.0,99225.0,99225.0,99225.0,0.0
20060728,98350.0,98525.0,98525.0,98525.0,0.0
20060729,,,,,
20060730,,,,,
20060731,97450.0,98350.0,98350.0,98350.0,0.0
20060801,100575.0,97450.0,97450.0,97450.0,0.0
20060802,101325.0,101325.0,101325.0,101325.0,101325.0
20060803,101625.0,101625.0,101625.0,101625.0,101625.0
20060804,102825.0,102825.0,102825.0,102825.0,102825.0
20060805,,,,,
20060806,,,,,
20060807,102525.0,102525.0,102525.0,102525.0,102525.0
20060808,102675.0,102675.0,102675.0,102675.0,102675.0
20060809,104750.0,104750.0,104750.0,104750.0,104750.0
20060810,104750.0,104750.0,104750.0,104750.0,104750.0
20060811,111250.0,111250.0,111250.0,111250.0,111250.0
20060812,,,,,
20060813,,,,,
20060814,111375.0,111375.0,111375.0,111375.0,111375.0
20060815,113250.0,113250.0,113250.0,113250.0,113250.0
20060816,113725.0,113725.0,113725.0,113725.0,113725.0
20060817,115675.0,115675.0,115675.0,115675.0,115675.0
20060818,121800.0,121800.0,121800.0,121800.0,121800.0
20060819,,,,,
20060820,,,,,
20060821,122950.0,122950.0,122950.0,122950.0,122950.0
20060822,122775.0,122775.0,122775.0,122775.0,122775.0
20060823,122650.0,122650.0,122650.0,122650.0,122650.0
20060824,124325.0,124325.0,124325.0,124325.0,124325.0
20060825,124825.0,124825.0,124825.0,124825.0,124825.0
20060826,,,,,
20060827,,,,,
20060828,,,,,
20060829,124125.0,124125.0,124125.0,124125.0,124125.0
20060830,126225.0,126225.0,126225.0,126225.0,126225.0
20060831,125350.0,125350.0,125350.0,125350.0,125350.0
20060901,125400.0,125400.0,125400.0,125400.0,125400.0
20060902,,,,,
20060903,,,,,
20060904,128100.0,128100.0,128100.0,128100.0,128100.0
20060905,128275.0,128275.0,128275.0,128275.0,128275.0
20060906,128275.0,128275.0,128275.0,128275.0,128275.0
20060907,127675.0,127675.0,127675.0,127675.0,127675.0
20060908,125150.0,125150.0,125150.0,125150.0,125150.0
20060909,,,,,
20060910,,,,,
20060911,121525.0,121525.0,121525.0,121525.0,121525.0
20060912,119850.0,119850.0,119850.0,119850.0,119850.0
20060913,122050.0,122050.0,122050.0,122050.0,122050.0
20060914,123525.0,123525.0,123525.0,123525.0,123525.0
20060915,121000.0,121000.0,121000.0,121000.0,121000.0
20060916,,,,,
20060917,,,,,
20060918,121825.0,121825.0,121825.0,121825.0,121825.0
20060919,121825.0,121825.0,121825.0,121825.0,121825.0
20060920,123925.0,123925.0,123925.0,123925.0,123925.0
20060921,123325.0,123325.0,123325.0,123325.0,123325.0
20060922,121275.0,121275.0,121275.0,121275.0,121275.0
20060923,,,,,
20060924,,,,,
20060925,121625.0,121625.0,121625.0,121625.0,121625.0
20060926,121950.0,121950.0,121950.0,121950.0,121950.0
20060927,122425.0,122425.0,122425.0,122425.0,122425.0
20060928,121375.0,121375.0,121375.0,121375.0,121375.0
20060929,117575.0,117575.0,117575.0,117575.0,117575.0
20060930,,,,,
20061001,,,,,
20061002,116875.0,116875.0,116875.0,116875.0,116875.0
20061003,116850.0,116850.0,116850.0,116850.0,116850.0
20061004,116975.0,116975.0,116975.0,116975.0,116975.0
20061005,114425.0,114425.0,114425.0,114425.0,114425.0
20061006,114050.0,114050.0,114050.0,114050.0,114050.0
20061007,,,,,
20061008,,,,,
20061009,113700.0,113700.0,113700.0,113700.0,113700.0
20061010,114025.0,114025.0,114025.0,114025.0,114025.0
20061011,113900.0,113900.0,113900.0,113900.0,113900.0
20061012,114000.0,114000.0,114000.0,114000.0,114000.0
20061013,114125.0,114125.0,114125.0,114125.0,114125.0
20061014,,,,,
20061015,,,,,
20061016,114600.0,114600.0,114600.0,114600.0,114600.0
20061017,109600.0,109600.0,109600.0,109600.0,109600.0
20061018,109550.0,109550.0,109550.0,109550.0,109550.0
20061019,109725.0,109725.0,109725.0,109725.0,109725.0
20061020,112275.0,112275.0,112275.0,112275.0,112275.0
