"Date","Open","High","Low","Close","Change","Change%"
"2019/05/06","6.7347","6.7959","6.7345","6.7601","0.0265","0.39"
"2019/05/03","6.7336","6.7347","6.7325","6.7336","-0.0011","-0.02"
"2019/05/02","6.7318","6.7348","6.7318","6.7347","0.0029","0.04"
"2019/05/01","6.7338","6.7348","6.7318","6.7318","-0.0028","-0.04"
"2019/04/30","6.7330","6.7415","6.7318","6.7346","0.0011","0.02"
"2019/04/29","6.7282","6.7359","6.7270","6.7335","0.0054","0.08"
"2019/04/26","6.7417","6.7420","6.7256","6.7281","-0.0137","-0.20"
"2019/04/25","6.7317","6.7482","6.7258","6.7418","0.0212","0.32"
"2019/04/24","6.7248","6.7248","6.7142","6.7206","-0.0042","-0.06"
"2019/04/23","6.7111","6.7265","6.7083","6.7248","0.0128","0.19"
"2019/04/22","6.7031","6.7140","6.7031","6.7120","0.0089","0.13"
"2019/04/19","6.7053","6.7064","6.7001","6.7031","-0.0049","-0.07"
"2019/04/18","6.6869","6.7084","6.6845","6.7080","0.0199","0.30"
"2019/04/17","6.7111","6.7111","6.6838","6.6881","-0.0230","-0.34"
"2019/04/16","6.7071","6.7123","6.7067","6.7111","0.0040","0.06"
"2019/04/15","6.7038","6.7094","6.7036","6.7071","0.0033","0.05"
"2019/04/12","6.7187","6.7229","6.6993","6.7038","-0.0149","-0.22"
"2019/04/11","6.7152","6.7193","6.7106","6.7187","0.0028","0.04"
"2019/04/10","6.7110","6.7180","6.7101","6.7159","0.0041","0.06"
"2019/04/09","6.7157","6.7187","6.7080","6.7118","-0.0040","-0.06"
"2019/04/08","6.7167","6.7211","6.7113","6.7158","-0.0022","-0.03"
"2019/04/05","6.7166","6.7181","6.7166","6.7180","0.0014","0.02"
"2019/04/04","6.7097","6.7199","6.7067","6.7166","0.0069","0.10"
"2019/04/03","6.7222","6.7222","6.7046","6.7097","-0.0125","-0.19"
"2019/04/02","6.7167","6.7242","6.7149","6.7222","0.0108","0.16"
"2019/04/01","6.7111","6.7130","6.6999","6.7114","0.0003","0.00"
"2019/03/29","6.7380","6.7390","6.7067","6.7111","-0.0269","-0.40"
"2019/03/28","6.7271","6.7397","6.7206","6.7380","0.0119","0.18"
"2019/03/27","6.7156","6.7267","6.7111","6.7261","0.0117","0.17"
"2019/03/26","6.7093","6.7154","6.7023","6.7144","0.0066","0.10"
"2019/03/25","6.7161","6.7198","6.7047","6.7078","-0.0083","-0.12"
"2019/03/22","6.6967","6.7230","6.6961","6.7161","0.0210","0.31"
"2019/03/21","6.6945","6.6959","6.6694","6.6951","0.0036","0.05"
"2019/03/20","6.7105","6.7167","6.6915","6.6915","-0.0190","-0.28"
"2019/03/19","6.7130","6.7197","6.7090","6.7105","-0.0015","-0.02"
"2019/03/18","6.7128","6.7170","6.7082","6.7120","-0.0008","-0.01"
"2019/03/15","6.7229","6.7293","6.7070","6.7128","-0.0080","-0.12"
"2019/03/14","6.7063","6.7277","6.7019","6.7208","0.0145","0.22"
"2019/03/13","6.7069","6.7115","6.7028","6.7063","-0.0006","-0.01"
"2019/03/12","6.7214","6.7264","6.7031","6.7069","-0.0145","-0.22"
"2019/03/11","6.7197","6.7298","6.7183","6.7214","0.0014","0.02"
"2019/03/08","6.7149","6.7262","6.7141","6.7200","0.0069","0.10"
"2019/03/07","6.7112","6.7132","6.7025","6.7131","0.0033","0.05"
"2019/03/06","6.7059","6.7180","6.7021","6.7098","0.0039","0.06"
"2019/03/05","6.7044","6.7068","6.6963","6.7059","0.0015","0.02"
"2019/03/04","6.7047","6.7063","6.6849","6.7044","0.0004","0.01"
"2019/03/01","6.6917","6.7095","6.6917","6.7040","0.0129","0.19"
"2019/02/28","6.6821","6.6912","6.6769","6.6911","0.0141","0.21"
"2019/02/27","6.7001","6.7001","6.6742","6.6770","-0.0210","-0.31"
"2019/02/26","6.6891","6.7043","6.6853","6.6980","0.0137","0.20"
"2019/02/25","6.7111","6.7141","6.6727","6.6843","-0.0268","-0.40"
"2019/02/22","6.7194","6.7337","6.7093","6.7111","-0.0083","-0.12"
"2019/02/21","6.7187","6.7259","6.6894","6.7194","0.0014","0.02"
"2019/02/20","6.7562","6.7562","6.7116","6.7180","-0.0379","-0.56"
"2019/02/19","6.7666","6.7798","6.7546","6.7559","-0.0095","-0.14"
"2019/02/18","6.7679","6.7731","6.7523","6.7654","-0.0026","-0.04"
"2019/02/15","6.7721","6.7813","6.7643","6.7680","-0.0030","-0.04"
"2019/02/14","6.7603","6.7768","6.7581","6.7710","0.0113","0.17"
"2019/02/13","6.7739","6.7739","6.7509","6.7597","-0.0128","-0.19"
"2019/02/12","6.7923","6.7941","6.7656","6.7725","-0.0180","-0.27"
"2019/02/11","6.7425","6.7922","6.7425","6.7905","0.0475","0.70"
"2019/02/08","6.7447","6.7447","6.7430","6.7430","0.0005","0.01"
"2019/02/07","6.7447","6.7447","6.7425","6.7425","0.0000","0.00"
"2019/02/06","6.7447","6.7447","6.7425","6.7425","0.0000","0.00"
"2019/02/05","6.7447","6.7447","6.7425","6.7425","0.0000","0.00"
"2019/02/04","6.7425","6.7447","6.7425","6.7425","0.0000","0.00"
"2019/02/01","6.6999","6.7426","6.6967","6.7425","0.0468","0.70"
"2019/01/31","6.7164","6.7164","6.6914","6.6957","-0.0157","-0.23"
"2019/01/30","6.7303","6.7328","6.7040","6.7114","-0.0189","-0.28"
"2019/01/29","6.7452","6.7529","6.7284","6.7303","-0.0132","-0.20"
"2019/01/28","6.7447","6.7600","6.7232","6.7435","-0.0005","-0.01"
"2019/01/25","6.7884","6.7904","6.7440","6.7440","-0.0394","-0.58"
"2019/01/24","6.7919","6.7962","6.7752","6.7834","-0.0062","-0.09"
"2019/01/23","6.8079","6.8079","6.7768","6.7896","-0.0176","-0.26"
"2019/01/22","6.7979","6.8103","6.7913","6.8072","0.0143","0.21"
"2019/01/21","6.7764","6.7968","6.7764","6.7929","0.0165","0.24"
"2019/01/18","6.7739","6.7805","6.7677","6.7764","0.0030","0.04"
"2019/01/17","6.7543","6.7767","6.7445","6.7734","0.0203","0.30"
"2019/01/16","6.7595","6.7787","6.7523","6.7531","-0.0059","-0.09"
"2019/01/15","6.7680","6.7680","6.7386","6.7590","-0.0077","-0.11"
"2019/01/14","6.7595","6.7701","6.7346","6.7667","0.0072","0.11"
"2019/01/11","6.7884","6.7899","6.7404","6.7595","-0.0279","-0.41"
"2019/01/10","6.8116","6.8224","6.7741","6.7874","-0.0242","-0.36"
"2019/01/09","6.8531","6.8531","6.8116","6.8116","-0.0402","-0.59"
"2019/01/08","6.8500","6.8609","6.8434","6.8518","0.0018","0.03"
"2019/01/07","6.8662","6.8691","6.8440","6.8500","-0.0162","-0.24"
"2019/01/04","6.8720","6.8720","6.8619","6.8662","-0.0045","-0.07"
"2019/01/03","6.8619","6.8826","6.8606","6.8707","0.0111","0.16"
"2019/01/02","6.8760","6.8765","6.8492","6.8596","-0.0158","-0.23"
"2019/01/01","6.8754","6.8754","6.8754","6.8754","0.0000","0.00"
"2018/12/31","6.8750","6.8784","6.8750","6.8754","0.0000","0.00"
"2018/12/28","6.8740","6.8755","6.8479","6.8754","0.0106","0.15"
"2018/12/27","6.8844","6.8949","6.8630","6.8648","-0.0192","-0.28"
"2018/12/26","6.8858","6.8896","6.8760","6.8840","-0.0018","-0.03"
"2018/12/25","6.8977","6.8977","6.8761","6.8858","-0.0119","-0.17"
"2018/12/24","6.9047","6.9117","6.8945","6.8977","-0.0063","-0.09"
"2018/12/21","6.8850","6.9061","6.8810","6.9040","0.0207","0.30"
"2018/12/20","6.8910","6.9133","6.8828","6.8833","-0.0084","-0.12"
