"Date","Open","High","Low","Close","Change","Change%"
"2020/04/28","1.0822","1.0888","1.0808","1.0821","-0.0010","-0.09"
"2020/04/27","1.0819","1.0861","1.0809","1.0831","0.0011","0.10"
"2020/04/24","1.0778","1.0829","1.0725","1.0820","0.0043","0.40"
"2020/04/23","1.0822","1.0846","1.0754","1.0777","-0.0041","-0.38"
"2020/04/22","1.0858","1.0885","1.0800","1.0818","-0.0039","-0.36"
"2020/04/21","1.0868","1.0880","1.0814","1.0857","-0.0011","-0.10"
"2020/04/20","1.0868","1.0896","1.0839","1.0868","-0.0008","-0.07"
"2020/04/17","1.0851","1.0892","1.0810","1.0876","0.0017","0.16"
"2020/04/16","1.0907","1.0912","1.0815","1.0859","-0.0047","-0.43"
"2020/04/15","1.0982","1.0989","1.0855","1.0906","-0.0074","-0.67"
"2020/04/14","1.0909","1.0990","1.0907","1.0980","0.0075","0.69"
"2020/04/13","1.0935","1.0967","1.0891","1.0905","-0.0030","-0.27"
"2020/04/10","1.0920","1.0951","1.0917","1.0935","0.0012","0.11"
"2020/04/09","1.0854","1.0951","1.0839","1.0923","0.0069","0.64"
"2020/04/08","1.0893","1.0902","1.0828","1.0854","-0.0037","-0.34"
"2020/04/07","1.0791","1.0924","1.0782","1.0891","0.0098","0.91"
"2020/04/06","1.0810","1.0834","1.0766","1.0793","-0.0015","-0.14"
"2020/04/03","1.0855","1.0856","1.0771","1.0808","-0.0042","-0.39"
"2020/04/02","1.0957","1.0964","1.0819","1.0850","-0.0093","-0.85"
"2020/04/01","1.1031","1.1037","1.0901","1.0943","-0.0085","-0.77"
"2020/03/31","1.1048","1.1051","1.0925","1.1028","-0.0016","-0.14"
"2020/03/30","1.1124","1.1143","1.1008","1.1044","-0.0096","-0.86"
"2020/03/27","1.1031","1.1146","1.0952","1.1140","0.0109","0.99"
"2020/03/26","1.0885","1.1058","1.0867","1.1031","0.0153","1.41"
"2020/03/25","1.0796","1.0893","1.0759","1.0878","0.0097","0.90"
"2020/03/24","1.0738","1.0887","1.0736","1.0781","0.0055","0.51"
"2020/03/23","1.0688","1.0827","1.0635","1.0726","0.0032","0.30"
"2020/03/20","1.0657","1.0831","1.0636","1.0694","0.0036","0.34"
"2020/03/19","1.0911","1.0980","1.0653","1.0658","-0.0252","-2.31"
